scheme_code,scheme_name,amc,category
140178,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140180,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140181,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140182,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140183,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140184,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140185,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140188,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140189,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140190,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140192,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140193,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140194,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140195,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140196,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140197,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140198,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140199,Edelweiss Liquid Fund,Edelweiss Asset Management Limited,Debt Scheme - Liquid Fund
140225,Edelweiss Mid Cap Fund,Edelweiss Asset Management Limited,Equity Scheme - Mid Cap Fund
140226,Edelweiss Mid Cap Fund,Edelweiss Asset Management Limited,Equity Scheme - Mid Cap Fund
140227,Edelweiss Mid Cap Fund,Edelweiss Asset Management Limited,Equity Scheme - Mid Cap Fund
140228,Edelweiss Mid Cap Fund,Edelweiss Asset Management Limited,Equity Scheme - Mid Cap Fund
140229,Edelweiss Money Market Fund,Edelweiss Asset Management Limited,Debt Scheme - Money Market Fund
140230,Edelweiss Money Market Fund,Edelweiss Asset Management Limited,Debt Scheme - Money Market Fund
140232,Edelweiss Money Market Fund,Edelweiss Asset Management Limited,Debt Scheme - Money Market Fund
140233,Edelweiss Money Market Fund,Edelweiss Asset Management Limited,Debt Scheme - Money Market Fund
140235,Edelweiss Money Market Fund,Edelweiss Asset Management Limited,Debt Scheme - Money Market Fund
140236,Edelweiss Money Market Fund,Edelweiss Asset Management Limited,Debt Scheme - Money Market Fund
140237,Edelweiss Money Market Fund,Edelweiss Asset Management Limited,Debt Scheme - Money Market Fund
140242,Edelweiss Greater China Equity Off-shore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140243,Edelweiss Greater China Equity Off-shore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140255,Edelweiss ASEAN Equity Off-shore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140256,Edelweiss ASEAN Equity Off-shore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140273,Edelweiss US Value Equity Offshore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140274,Edelweiss US Value Equity Offshore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140283,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140284,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140286,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140288,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140289,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140290,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140291,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140292,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140293,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140294,Edelweiss Banking and PSU Debt Fund,Edelweiss Asset Management Limited,Debt Scheme - Banking and PSU Fund
140295,Edelweiss Europe Dynamic Equity Offshore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140296,Edelweiss Europe Dynamic Equity Offshore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140297,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140298,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140301,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140302,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140303,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140304,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140305,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140306,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140307,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140308,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140309,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140310,Edelweiss Government Securities Fund,Edelweiss Asset Management Limited,Debt Scheme - Gilt Fund
140327,Edelweiss Emerging Markets Opportunities Equity Offshore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140328,Edelweiss Emerging Markets Opportunities Equity Offshore Fund,Edelweiss Asset Management Limited,Other Scheme - FoF Overseas
140347,Edelweiss Equity Savings Fund,Edelweiss Asset Management Limited,Hybrid Scheme - Equity Savings
140348,Edelweiss Equity Savings Fund,Edelweiss Asset Management Limited,Hybrid Scheme - Equity Savings
140349,Edelweiss Equity Savings Fund,Edelweiss Asset Management Limited,Hybrid Scheme - Equity Savings
140350,Edelweiss Equity Savings Fund,Edelweiss Asset Management Limited,Hybrid Scheme - Equity Savings
140351,Edelweiss Equity Savings Fund,Edelweiss Asset Management Limited,Hybrid Scheme - Equity Savings
140352,Edelweiss Equity Savings Fund,Edelweiss Asset Management Limited,Hybrid Scheme - Equity Savings
140353,Edelweiss Flexi Cap Fund,Edelweiss Asset Management Limited,Equity Scheme - Flexi Cap Fund
140354,Edelweiss Flexi Cap Fund,Edelweiss Asset Management Limited,Equity Scheme - Flexi Cap Fund
140355,Edelweiss Flexi Cap Fund,Edelweiss Asset Management Limited,Equity Scheme - Flexi Cap Fund
140356,Edelweiss Flexi Cap Fund,Edelweiss Asset Management Limited,Equity Scheme - Flexi Cap Fund
140363,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan B 1222 Days,ICICI Prudential Asset Management Company Limited,Income
140364,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan B 1222 Days,ICICI Prudential Asset Management Company Limited,Income
140365,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan B 1222 Days,ICICI Prudential Asset Management Company Limited,Income
140366,ICICI Prudential Capital Protection Oriented Fund - Series XI - Plan B 1222 Days,ICICI Prudential Asset Management Company Limited,Income
140367,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140368,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140369,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140370,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140371,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140372,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140373,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140374,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140375,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140376,UTI - FTIF Series XXV-Plan-XI (1211 Days),UTI Asset Mgmt. Co. Ltd.,Income
140381,Bandhan Aggressive Hybrid Fund,Bandhan AMC Limited,Hybrid Scheme - Aggressive Hybrid Fund
140382,Bandhan Aggressive Hybrid Fund,Bandhan AMC Limited,Hybrid Scheme - Aggressive Hybrid Fund
140383,Bandhan Aggressive Hybrid Fund,Bandhan AMC Limited,Hybrid Scheme - Aggressive Hybrid Fund
140384,Bandhan Aggressive Hybrid Fund,Bandhan AMC Limited,Hybrid Scheme - Aggressive Hybrid Fund
140407,Nippon India Dual Advantage Fixed Tenure Fund X- Plan C,Nippon Life India Asset Management Limited,Income
140408,Nippon India Dual Advantage Fixed Tenure Fund X- Plan C,Nippon Life India Asset Management Limited,Income
140409,Nippon India Dual Advantage Fixed Tenure Fund X- Plan C,Nippon Life India Asset Management Limited,Income
140410,Nippon India Dual Advantage Fixed Tenure Fund X- Plan C,Nippon Life India Asset Management Limited,Income
140415,UTI - FTIF Series XXV-Plan-XII (1198 Days),UTI Asset Mgmt. Co. Ltd.,Income
140416,UTI - FTIF Series XXV-Plan-XII (1198 Days),UTI Asset Mgmt. Co. Ltd.,Income
140417,UTI - FTIF Series XXV-Plan-XII (1198 Days),UTI Asset Mgmt. Co. Ltd.,Income
140418,UTI - FTIF Series XXV-Plan-XII (1198 Days),UTI Asset Mgmt. Co. Ltd.,Income
140419,UTI - FTIF Series XXV-Plan-XII (1198 Days),UTI Asset Mgmt. Co. Ltd.,Income
140420,UTI - FTIF Series XXV-Plan-XII (1198 Days),UTI Asset Mgmt. Co. Ltd.,Income
140421,UTI - FTIF Series XXV-Plan-XII (1198 Days),UTI Asset Mgmt. Co. Ltd.,Income
140423,UTI - FTIF Series XXV-Plan-XII (1198 Days),UTI Asset Mgmt. Co. Ltd.,Income
140424,UTI - FTIF Series XXV-Plan-XII (1198 Days),UTI Asset Mgmt. Co. Ltd.,Income
140425,Nippon India Fixed Horizon Fund XXXII- Series 5,Nippon Life India Asset Management Limited,Income
140426,Nippon India Fixed Horizon Fund XXXII- Series 5,Nippon Life India Asset Management Limited,Income
140427,Nippon India Fixed Horizon Fund XXXII- Series 5,Nippon Life India Asset Management Limited,Income
140428,Nippon India Fixed Horizon Fund XXXII- Series 5,Nippon Life India Asset Management Limited,Income
140429,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D,Nippon Life India Asset Management Limited,Income
140430,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D,Nippon Life India Asset Management Limited,Income
140431,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D,Nippon Life India Asset Management Limited,Income
140432,Nippon India Dual Advantage Fixed Tenure Fund X- Plan D,Nippon Life India Asset Management Limited,Income
140433,ICICI Prudential Value Fund - Series 10,ICICI Prudential Asset Management Company Limited,Growth
140434,ICICI Prudential Value Fund - Series 10,ICICI Prudential Asset Management Company Limited,Growth
140435,ICICI Prudential Value Fund - Series 10,ICICI Prudential Asset Management Company Limited,Growth
140436,ICICI Prudential Value Fund - Series 10,ICICI Prudential Asset Management Company Limited,Growth
140437,Navi Liquid Fund,Navi AMC Limited,Debt Scheme - Liquid Fund
140438,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E,Nippon Life India Asset Management Limited,Income
140439,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E,Nippon Life India Asset Management Limited,Income
140440,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E,Nippon Life India Asset Management Limited,Income
140441,Nippon India Dual Advantage Fixed Tenure Fund X- Plan E,Nippon Life India Asset Management Limited,Income
140442,Mahindra Manulife Equity Savings Fund,Mahindra Manulife Investment Management Pvt Ltd,Hybrid Scheme - Equity Savings
140444,Mahindra Manulife Equity Savings Fund,Mahindra Manulife Investment Management Pvt Ltd,Hybrid Scheme - Equity Savings
140446,Mahindra Manulife Equity Savings Fund,Mahindra Manulife Investment Management Pvt Ltd,Hybrid Scheme - Equity Savings
140447,Mahindra Manulife Equity Savings Fund,Mahindra Manulife Investment Management Pvt Ltd,Hybrid Scheme - Equity Savings
140454,UTI - Long Term Advantage Fund Series V,UTI Asset Mgmt. Co. Ltd.,ELSS
140455,UTI - Long Term Advantage Fund Series V,UTI Asset Mgmt. Co. Ltd.,ELSS
140456,UTI - Long Term Advantage Fund Series V,UTI Asset Mgmt. Co. Ltd.,ELSS
140457,UTI - Long Term Advantage Fund Series V,UTI Asset Mgmt. Co. Ltd.,ELSS
140462,Baroda BNP Paribas Short Duration Fund,Baroda BNP Paribas Asset Management India Private Limited,Debt Scheme - Short Duration Fund
140463,Baroda BNP Paribas Short Duration Fund,Baroda BNP Paribas Asset Management India Private Limited,Debt Scheme - Short Duration Fund
140464,Baroda BNP Paribas Short Duration Fund,Baroda BNP Paribas Asset Management India Private Limited,Debt Scheme - Short Duration Fund
140465,Baroda BNP Paribas Short Duration Fund,Baroda BNP Paribas Asset Management India Private Limited,Debt Scheme - Short Duration Fund
140466,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140467,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140468,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140469,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140470,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140471,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140472,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140473,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140474,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140475,UTI - FTIF Series XXVI-Plan-I (1182 Days),UTI Asset Mgmt. Co. Ltd.,Income
140486,SBI Long Term Advantage Fund - Series IV,SBI Funds Management Limited,ELSS
140487,SBI Long Term Advantage Fund - Series IV,SBI Funds Management Limited,ELSS
140488,SBI Long Term Advantage Fund - Series IV,SBI Funds Management Limited,ELSS
140489,SBI Long Term Advantage Fund - Series IV,SBI Funds Management Limited,ELSS
140500,ICICI Prudential Value Fund - Series 11,ICICI Prudential Asset Management Company Limited,Growth
140501,ICICI Prudential Value Fund - Series 11,ICICI Prudential Asset Management Company Limited,Growth
140502,ICICI Prudential Value Fund - Series 11,ICICI Prudential Asset Management Company Limited,Growth
140503,ICICI Prudential Value Fund - Series 11,ICICI Prudential Asset Management Company Limited,Growth
140504,UTI - Liquid Fund,UTI Asset Mgmt. Co. Ltd.,Debt Scheme - Liquid Fund
140505,UTI - Dual Advantage Fixed Term Fund Series IV-II (1278 Days),UTI Asset Mgmt. Co. Ltd.,Income
140506,UTI - Dual Advantage Fixed Term Fund Series IV-II (1278 Days),UTI Asset Mgmt. Co. Ltd.,Income
140507,UTI - Dual Advantage Fixed Term Fund Series IV-II (1278 Days),UTI Asset Mgmt. Co. Ltd.,Income
140508,UTI - Dual Advantage Fixed Term Fund Series IV-II (1278 Days),UTI Asset Mgmt. Co. Ltd.,Income
140509,Nippon India Fixed Horizon Fund XXXII- Series 7,Nippon Life India Asset Management Limited,Income
140510,Nippon India Fixed Horizon Fund XXXII- Series 7,Nippon Life India Asset Management Limited,Income
140511,Nippon India Fixed Horizon Fund XXXII- Series 7,Nippon Life India Asset Management Limited,Income
140512,Nippon India Fixed Horizon Fund XXXII- Series 7,Nippon Life India Asset Management Limited,Income
140513,Nippon India Dual Advantage Fixed Tenure Fund X- Plan F,Nippon Life India Asset Management Limited,Income
140514,Nippon India Dual Advantage Fixed Tenure Fund X- Plan F,Nippon Life India Asset Management Limited,Income
140515,Nippon India Dual Advantage Fixed Tenure Fund X- Plan F,Nippon Life India Asset Management Limited,Income
140516,Nippon India Dual Advantage Fixed Tenure Fund X- Plan F,Nippon Life India Asset Management Limited,Income
140517,UTI - Liquid Fund,UTI Asset Mgmt. Co. Ltd.,Debt Scheme - Liquid Fund
140518,UTI - FTIF Series XXVI-Plan-II (1176 Days),UTI Asset Mgmt. Co. Ltd.,Income
140519,UTI - FTIF Series XXVI-Plan-II (1176 Days),UTI Asset Mgmt. Co. Ltd.,Income
