transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,state,kyc_status
TXN11980,INV03689,100038,2025-04-19,Redemption,357926,Tamil Nadu,Verified
TXN11981,INV04209,100084,2025-11-22,Redemption,18422,Maharashtra,Verified
TXN11982,INV04840,100042,2025-08-02,SIP,4434,Karnataka,Verified
TXN11983,INV03731,100047,2024-07-26,SIP,190837,Tamil Nadu,Verified
TXN11984,INV03119,100086,2025-06-16,SIP,171648,Karnataka,Verified
TXN11985,INV03140,100124,2024-12-26,SIP,179845,Karnataka,Verified
TXN11986,INV03048,100087,2024-06-16,Redemption,106795,Gujarat,Verified
TXN11987,INV02298,100127,2024-12-13,SIP,312767,Delhi,Verified
TXN11988,INV01290,100120,2025-01-31,Redemption,134571,Maharashtra,Verified
TXN11989,INV03005,100124,2025-08-09,SIP,235688,Karnataka,Verified
TXN11990,INV02902,100127,2024-04-16,Redemption,287010,Maharashtra,Verified
TXN11991,INV00813,100048,2024-05-27,SIP,456576,Tamil Nadu,Verified
TXN11992,INV04098,100043,2024-10-01,SIP,148336,Karnataka,Verified
TXN11993,INV03139,100042,2025-08-21,SIP,180820,Maharashtra,Verified
TXN11994,INV00717,100057,2024-04-22,SIP,7707,Karnataka,Verified
TXN11995,INV04056,100124,2025-09-23,SIP,403510,Maharashtra,Verified
TXN11996,INV02828,100033,2024-06-14,Lumpsum,13659,Gujarat,Verified
TXN11997,INV01176,100087,2025-05-06,Lumpsum,116887,Maharashtra,Verified
TXN11998,INV00082,100039,2025-12-15,Redemption,408596,Karnataka,Verified
TXN11999,INV01309,100088,2024-11-10,Lumpsum,204512,Delhi,Verified
TXN12000,INV01068,100119,2024-04-26,Lumpsum,153400,Telangana,Verified
TXN12001,INV01729,100126,2024-01-31,SIP,364900,Delhi,Verified
TXN12002,INV02962,100119,2025-12-02,SIP,482392,Tamil Nadu,Verified
TXN12003,INV03105,100079,2024-06-18,SIP,29394,Maharashtra,Verified
TXN12004,INV01469,100033,2024-01-15,Lumpsum,249793,Delhi,Verified
TXN12005,INV01963,100123,2024-11-30,SIP,173887,Maharashtra,Verified
TXN12006,INV00586,100047,2024-01-24,SIP,197986,Delhi,Verified
TXN12007,INV04754,100088,2024-09-15,SIP,218672,Telangana,Verified
TXN12008,INV01212,100078,2025-01-16,Lumpsum,278897,Maharashtra,Verified
TXN12009,INV03310,100125,2024-10-22,SIP,392906,Delhi,Verified
TXN12010,INV02683,100128,2024-09-15,SIP,403227,Tamil Nadu,Verified
TXN12011,INV03741,100082,2025-11-30,Lumpsum,381772,Tamil Nadu,Verified
TXN12012,INV03263,100044,2025-10-22,SIP,491298,Tamil Nadu,Verified
TXN12013,INV02757,100125,2025-05-11,Redemption,289127,Karnataka,Verified
TXN12014,INV04669,100079,2024-04-29,Redemption,18672,Karnataka,Verified
TXN12015,INV03137,100082,2025-11-03,SIP,67977,Karnataka,Verified
TXN12016,INV02981,100033,2024-06-07,Lumpsum,370455,Delhi,Verified
TXN12017,INV00174,100042,2024-10-17,SIP,133457,Tamil Nadu,Verified
TXN12018,INV04301,100034,2025-02-05,SIP,369705,Karnataka,Verified
TXN12019,INV01786,100048,2024-03-10,Redemption,98138,Telangana,Verified
TXN12020,INV00083,100041,2025-09-04,SIP,418718,Gujarat,Verified
TXN12021,INV04919,100078,2024-08-17,Redemption,387270,Maharashtra,Verified
TXN12022,INV02711,100088,2025-10-29,SIP,107506,Gujarat,Verified
TXN12023,INV03954,100124,2025-01-11,SIP,381342,Maharashtra,Verified
TXN12024,INV03246,100050,2025-08-24,Redemption,100660,Karnataka,Verified
TXN12025,INV01625,100039,2024-10-29,SIP,323804,Tamil Nadu,Verified
TXN12026,INV03386,100058,2025-03-22,Lumpsum,441978,Karnataka,Verified
TXN12027,INV03096,100039,2025-03-19,SIP,447526,Karnataka,Verified
TXN12028,INV04085,100085,2025-09-14,SIP,394928,Telangana,Verified
TXN12029,INV01771,100088,2025-08-15,SIP,80548,Delhi,Verified
TXN12030,INV04654,100057,2024-01-16,Lumpsum,88553,Maharashtra,Verified
TXN12031,INV04713,100064,2025-12-19,Lumpsum,353724,Gujarat,Verified
TXN12032,INV03134,100119,2025-03-26,Lumpsum,233505,Karnataka,Verified
TXN12033,INV03845,100119,2024-10-07,Redemption,481910,Karnataka,Verified
TXN12034,INV02765,100033,2025-01-04,Redemption,162377,Tamil Nadu,Verified
TXN12035,INV03557,100037,2024-10-07,Lumpsum,421312,Gujarat,Verified
TXN12036,INV03164,100079,2025-05-13,SIP,454759,Tamil Nadu,Verified
TXN12037,INV02152,100050,2024-10-03,SIP,8690,Delhi,Verified
TXN12038,INV01039,100063,2024-08-15,SIP,142224,Gujarat,Verified
TXN12039,INV01831,100087,2024-11-02,Redemption,302149,Telangana,Verified
TXN12040,INV03369,100127,2025-01-03,Lumpsum,225186,Telangana,Verified
TXN12041,INV03152,100050,2025-10-05,Lumpsum,105283,Telangana,Verified
TXN12042,INV00865,100120,2025-09-22,SIP,221994,Karnataka,Verified
TXN12043,INV04578,100087,2025-06-13,SIP,6345,Telangana,Verified
TXN12044,INV02838,100077,2025-06-16,SIP,420132,Telangana,Verified
TXN12045,INV04829,100057,2025-05-24,SIP,414144,Tamil Nadu,Verified
TXN12046,INV02591,100128,2024-10-13,Lumpsum,369314,Maharashtra,Verified
TXN12047,INV01049,100087,2025-08-10,SIP,355398,Delhi,Verified
TXN12048,INV02511,100129,2025-05-16,Redemption,87816,Telangana,Verified
TXN12049,INV04313,100034,2025-03-09,Lumpsum,386101,Delhi,Verified
TXN12050,INV04025,100038,2025-04-20,Lumpsum,274836,Maharashtra,Verified
TXN12051,INV04216,100079,2024-08-07,SIP,106760,Telangana,Verified
TXN12052,INV03281,100041,2024-09-26,Lumpsum,102940,Gujarat,Verified
TXN12053,INV01275,100086,2025-12-26,SIP,225770,Tamil Nadu,Verified
TXN12054,INV03953,100034,2025-06-17,SIP,67540,Delhi,Verified
TXN12055,INV01327,100123,2025-06-10,SIP,466539,Gujarat,Verified
TXN12056,INV00897,100057,2025-03-11,Lumpsum,183955,Maharashtra,Verified
TXN12057,INV02456,100129,2025-07-07,SIP,403859,Telangana,Verified
TXN12058,INV00002,100085,2024-08-31,SIP,270272,Gujarat,Verified
TXN12059,INV00575,100051,2024-05-28,SIP,187204,Karnataka,Verified
TXN12060,INV04906,100048,2025-02-26,SIP,324635,Maharashtra,Verified
TXN12061,INV03720,100078,2025-09-11,Redemption,335067,Telangana,Verified
TXN12062,INV04406,100081,2025-03-27,SIP,374618,Gujarat,Verified
TXN12063,INV01276,100077,2024-02-08,SIP,348264,Gujarat,Verified
TXN12064,INV00171,100089,2024-08-29,SIP,333565,Maharashtra,Verified
TXN12065,INV00997,100124,2024-04-06,SIP,332989,Karnataka,Verified
TXN12066,INV04699,100087,2024-06-20,Lumpsum,228668,Gujarat,Verified
TXN12067,INV00706,100050,2024-05-19,SIP,425844,Gujarat,Verified
TXN12068,INV04027,100040,2024-03-24,SIP,334738,Maharashtra,Verified
TXN12069,INV03777,100119,2025-03-09,Lumpsum,307315,Telangana,Verified
TXN12070,INV02229,100044,2024-05-06,Lumpsum,217239,Tamil Nadu,Verified
TXN12071,INV03423,100063,2025-06-25,Redemption,25365,Gujarat,Verified
TXN12072,INV01479,100088,2025-07-17,Lumpsum,675,Maharashtra,Verified
TXN12073,INV00695,100039,2025-12-10,Redemption,458228,Gujarat,Verified
TXN12074,INV01906,100039,2024-05-11,SIP,482511,Gujarat,Verified
TXN12075,INV01256,100051,2025-01-15,Redemption,356204,Gujarat,Verified
TXN12076,INV01330,100034,2024-12-14,SIP,161973,Delhi,Verified
TXN12077,INV04484,100125,2025-03-24,SIP,259023,Tamil Nadu,Verified
TXN12078,INV02840,100044,2024-01-21,Redemption,347056,Gujarat,Verified
TXN12079,INV03340,100042,2025-01-01,Redemption,240250,Gujarat,Verified
TXN12080,INV02679,100081,2025-08-22,SIP,54752,Telangana,Verified
TXN12081,INV00836,100077,2025-11-17,SIP,371867,Karnataka,Verified
TXN12082,INV02325,100078,2024-06-28,SIP,471280,Karnataka,Verified
TXN12083,INV04114,100119,2025-08-10,SIP,391011,Maharashtra,Verified
TXN12084,INV03916,100041,2024-12-20,SIP,211830,Gujarat,Verified
TXN12085,INV00128,100033,2024-02-28,SIP,174421,Karnataka,Verified
TXN12086,INV02992,100086,2024-07-08,Lumpsum,486818,Gujarat,Verified
TXN12087,INV02209,100063,2024-10-13,SIP,213112,Maharashtra,Verified
TXN12088,INV02805,100042,2025-05-20,SIP,95521,Telangana,Verified
TXN12089,INV03552,100047,2025-08-10,Redemption,356920,Telangana,Verified
TXN12090,INV00298,100048,2024-02-22,Lumpsum,304140,Karnataka,Verified
TXN12091,INV02978,100041,2024-03-24,Lumpsum,244477,Delhi,Verified
TXN12092,INV02452,100080,2024-12-11,SIP,180016,Tamil Nadu,Verified
TXN12093,INV01079,100080,2025-11-06,Lumpsum,172111,Telangana,Verified
TXN12094,INV04086,100128,2024-07-22,Lumpsum,470825,Gujarat,Verified
TXN12095,INV04099,100089,2025-08-16,SIP,127137,Karnataka,Verified
TXN12096,INV03166,100058,2024-06-19,SIP,437085,Tamil Nadu,Verified
TXN12097,INV02594,100127,2025-01-01,Redemption,427334,Tamil Nadu,Verified
TXN12098,INV02299,100081,2025-12-04,Lumpsum,453559,Karnataka,Verified
TXN12099,INV00839,100046,2024-11-01,Lumpsum,291178,Karnataka,Verified
TXN12100,INV01756,100063,2024-10-08,SIP,15463,Telangana,Verified
TXN12101,INV04365,100086,2025-12-25,SIP,265225,Maharashtra,Verified
TXN12102,INV03959,100046,2025-11-10,SIP,215168,Delhi,Verified
TXN12103,INV03622,100119,2024-03-30,Lumpsum,381415,Maharashtra,Verified
TXN12104,INV02313,100120,2024-01-12,Redemption,208882,Tamil Nadu,Verified
TXN12105,INV04002,100040,2024-01-18,SIP,428391,Telangana,Verified
TXN12106,INV01171,100088,2025-07-05,Lumpsum,71840,Tamil Nadu,Verified
TXN12107,INV04334,100048,2024-05-15,SIP,278103,Tamil Nadu,Verified
TXN12108,INV04063,100057,2025-11-13,Redemption,98761,Telangana,Verified
TXN12109,INV03836,100086,2024-12-01,SIP,66002,Delhi,Verified
TXN12110,INV04537,100123,2024-12-28,SIP,307157,Delhi,Verified
TXN12111,INV03591,100039,2024-05-25,Lumpsum,199986,Maharashtra,Verified
TXN12112,INV03320,100039,2025-12-22,Redemption,202521,Karnataka,Verified
TXN12113,INV00997,100063,2024-10-23,Lumpsum,474647,Delhi,Verified
TXN12114,INV03595,100046,2024-09-26,SIP,75662,Telangana,Verified
TXN12115,INV04083,100064,2025-10-20,SIP,112954,Tamil Nadu,Verified
TXN12116,INV00455,100126,2024-02-14,Redemption,339332,Gujarat,Verified
TXN12117,INV00235,100047,2025-02-17,Lumpsum,232804,Gujarat,Verified
TXN12118,INV02998,100086,2024-10-26,Lumpsum,45085,Tamil Nadu,Verified
TXN12119,INV01095,100041,2025-03-04,Lumpsum,183558,Gujarat,Verified
TXN12120,INV01411,100044,2025-10-22,SIP,268985,Tamil Nadu,Verified
TXN12121,INV02396,100085,2024-09-22,SIP,201071,Karnataka,Verified
TXN12122,INV01063,100038,2024-05-19,SIP,286694,Karnataka,Verified
TXN12123,INV00667,100051,2024-11-07,SIP,150986,Telangana,Verified
TXN12124,INV02206,100127,2025-04-14,SIP,368205,Delhi,Verified
TXN12125,INV03167,100057,2025-01-18,Redemption,439275,Maharashtra,Verified
TXN12126,INV00429,100123,2025-08-02,Lumpsum,446463,Gujarat,Verified
TXN12127,INV03768,100084,2024-06-18,SIP,354947,Delhi,Verified
TXN12128,INV01650,100048,2024-06-05,SIP,51680,Gujarat,Verified
TXN12129,INV04347,100125,2025-08-15,SIP,47947,Tamil Nadu,Verified
TXN12130,INV00797,100123,2025-09-25,SIP,69181,Karnataka,Verified
TXN12131,INV02854,100089,2024-10-19,SIP,102217,Telangana,Verified
TXN12132,INV02941,100037,2025-05-26,Lumpsum,290102,Delhi,Verified
TXN12133,INV00076,100086,2025-06-07,Lumpsum,428405,Karnataka,Verified
TXN12134,INV03274,100120,2024-11-18,SIP,367857,Delhi,Verified
TXN12135,INV02215,100042,2024-11-10,SIP,333495,Tamil Nadu,Verified
TXN12136,INV01402,100124,2025-09-20,SIP,71397,Gujarat,Verified
TXN12137,INV03418,100046,2025-06-19,Redemption,313724,Tamil Nadu,Verified
TXN12138,INV00666,100042,2024-10-09,Lumpsum,146605,Delhi,Verified
TXN12139,INV04627,100086,2025-10-01,Lumpsum,497873,Tamil Nadu,Verified
TXN12140,INV03456,100044,2025-10-28,Lumpsum,376937,Delhi,Verified
TXN12141,INV04294,100043,2024-05-30,Redemption,185936,Gujarat,Verified
TXN12142,INV02477,100128,2025-11-21,SIP,278727,Tamil Nadu,Verified
TXN12143,INV04537,100051,2024-10-21,Redemption,132577,Tamil Nadu,Verified
TXN12144,INV00010,100120,2025-04-28,SIP,45872,Tamil Nadu,Verified
TXN12145,INV02769,100084,2025-07-19,SIP,246370,Delhi,Verified
TXN12146,INV00801,100119,2025-07-27,Lumpsum,111354,Tamil Nadu,Verified
TXN12147,INV04625,100043,2024-11-25,SIP,255032,Tamil Nadu,Verified
TXN12148,INV00561,100124,2024-08-22,Lumpsum,424467,Maharashtra,Verified
TXN12149,INV01785,100086,2024-01-10,SIP,237927,Tamil Nadu,Verified
TXN12150,INV00709,100124,2025-08-07,Redemption,164082,Telangana,Verified
TXN12151,INV02321,100041,2025-07-06,SIP,396972,Telangana,Verified
TXN12152,INV01745,100082,2024-05-04,SIP,493226,Gujarat,Verified
TXN12153,INV04594,100087,2025-12-22,Lumpsum,422595,Maharashtra,Verified
TXN12154,INV01855,100037,2024-10-02,Redemption,336506,Telangana,Verified
TXN12155,INV01796,100033,2025-04-12,SIP,308393,Tamil Nadu,Verified
TXN12156,INV00963,100063,2024-04-16,SIP,324388,Delhi,Verified
TXN12157,INV03195,100064,2025-10-14,SIP,495746,Telangana,Verified
TXN12158,INV03704,100034,2025-03-02,Redemption,106901,Delhi,Verified
TXN12159,INV03008,100126,2024-02-16,SIP,471766,Tamil Nadu,Verified
TXN12160,INV00676,100046,2025-07-11,SIP,410068,Delhi,Verified
TXN12161,INV03248,100082,2025-06-07,SIP,356888,Delhi,Verified
TXN12162,INV03067,100039,2025-12-22,SIP,220766,Delhi,Verified
TXN12163,INV01619,100124,2024-06-03,SIP,328302,Maharashtra,Verified
TXN12164,INV01560,100086,2024-01-17,SIP,99761,Telangana,Verified
TXN12165,INV01775,100042,2024-06-10,SIP,444985,Gujarat,Verified
TXN12166,INV04854,100038,2025-04-25,Lumpsum,372706,Gujarat,Verified
TXN12167,INV03572,100082,2025-10-11,SIP,463608,Telangana,Verified
TXN12168,INV01620,100126,2025-09-02,Redemption,493124,Maharashtra,Verified
TXN12169,INV02938,100058,2024-02-07,SIP,57073,Delhi,Verified
TXN12170,INV00519,100063,2024-09-24,SIP,296862,Tamil Nadu,Verified
TXN12171,INV00471,100046,2025-08-31,Redemption,473179,Tamil Nadu,Verified
TXN12172,INV04509,100088,2025-11-13,SIP,58382,Karnataka,Verified
TXN12173,INV03593,100047,2024-12-22,SIP,120527,Delhi,Verified
TXN12174,INV04465,100063,2024-03-04,SIP,337830,Telangana,Verified
TXN12175,INV03854,100084,2025-05-04,SIP,80351,Tamil Nadu,Verified
TXN12176,INV03947,100088,2025-04-17,SIP,487403,Telangana,Verified
TXN12177,INV00590,100120,2024-10-07,SIP,195472,Delhi,Verified
TXN12178,INV00440,100042,2024-10-14,Redemption,43498,Delhi,Verified
TXN12179,INV02431,100038,2025-11-08,SIP,207291,Gujarat,Verified
TXN12180,INV03603,100033,2025-11-10,SIP,142540,Delhi,Verified
TXN12181,INV02818,100044,2025-08-13,SIP,282777,Karnataka,Verified
TXN12182,INV02053,100129,2025-07-02,SIP,131454,Tamil Nadu,Verified
TXN12183,INV02558,100034,2025-02-22,SIP,373680,Telangana,Verified
TXN12184,INV03371,100051,2024-05-22,SIP,464129,Gujarat,Verified
TXN12185,INV03755,100120,2025-08-09,Lumpsum,403206,Tamil Nadu,Verified
TXN12186,INV04646,100042,2025-04-02,SIP,221847,Gujarat,Verified
TXN12187,INV00735,100037,2025-02-25,SIP,134793,Delhi,Verified
TXN12188,INV00320,100058,2024-02-22,Redemption,183862,Delhi,Verified
TXN12189,INV00171,100089,2025-08-21,SIP,498724,Tamil Nadu,Verified
TXN12190,INV01471,100126,2025-10-29,Lumpsum,199959,Telangana,Verified
TXN12191,INV00120,100058,2025-11-12,SIP,24472,Delhi,Verified
TXN12192,INV00797,100063,2025-08-16,SIP,23745,Gujarat,Verified
TXN12193,INV03014,100124,2024-08-29,SIP,389385,Karnataka,Verified
TXN12194,INV02682,100080,2025-11-14,Redemption,103325,Tamil Nadu,Verified
TXN12195,INV04510,100042,2024-03-02,Redemption,225430,Delhi,Verified
TXN12196,INV02808,100079,2024-12-03,SIP,272445,Tamil Nadu,Verified
TXN12197,INV00865,100123,2024-06-24,Lumpsum,447428,Karnataka,Verified
TXN12198,INV03025,100080,2024-02-29,SIP,406206,Tamil Nadu,Verified
TXN12199,INV00550,100041,2024-02-27,SIP,125368,Karnataka,Verified
TXN12200,INV01170,100126,2025-03-22,SIP,439903,Maharashtra,Verified
TXN12201,INV04839,100089,2025-03-26,SIP,120094,Delhi,Verified
TXN12202,INV04851,100081,2025-02-26,SIP,109766,Delhi,Verified
TXN12203,INV03715,100050,2024-10-10,SIP,281425,Maharashtra,Verified
TXN12204,INV02410,100044,2025-12-12,SIP,82072,Maharashtra,Verified
TXN12205,INV02517,100126,2024-09-02,SIP,75837,Karnataka,Verified
TXN12206,INV01683,100082,2024-04-17,SIP,224236,Gujarat,Verified
TXN12207,INV04189,100033,2024-06-18,SIP,270390,Maharashtra,Verified
TXN12208,INV03102,100046,2025-01-24,SIP,228454,Maharashtra,Verified
TXN12209,INV03218,100046,2025-04-23,Lumpsum,349300,Delhi,Verified
TXN12210,INV00884,100128,2025-01-06,Lumpsum,334424,Karnataka,Verified
TXN12211,INV00099,100048,2025-11-18,SIP,16762,Maharashtra,Verified
TXN12212,INV00112,100125,2024-06-29,SIP,358103,Maharashtra,Verified
TXN12213,INV03870,100037,2025-11-12,SIP,380568,Delhi,Verified
TXN12214,INV03148,100088,2025-02-12,SIP,461442,Gujarat,Verified
TXN12215,INV04866,100077,2024-10-29,SIP,210134,Tamil Nadu,Verified
TXN12216,INV03938,100123,2025-10-27,Lumpsum,78131,Tamil Nadu,Verified
TXN12217,INV01656,100034,2024-03-26,SIP,373348,Karnataka,Verified
TXN12218,INV00391,100064,2024-06-23,SIP,372320,Telangana,Verified
TXN12219,INV03452,100033,2025-01-29,SIP,451824,Telangana,Verified
TXN12220,INV03587,100079,2025-09-20,SIP,221941,Maharashtra,Verified
TXN12221,INV02147,100127,2025-08-06,Lumpsum,209391,Delhi,Verified
TXN12222,INV04317,100048,2024-05-20,SIP,173516,Karnataka,Verified
TXN12223,INV03685,100120,2025-01-17,SIP,488331,Tamil Nadu,Verified
TXN12224,INV00195,100129,2025-06-10,SIP,249179,Karnataka,Verified
TXN12225,INV00444,100085,2025-08-20,SIP,91814,Gujarat,Verified
TXN12226,INV02252,100123,2024-08-08,SIP,336324,Tamil Nadu,Verified
TXN12227,INV01701,100050,2025-06-05,SIP,410259,Gujarat,Verified
TXN12228,INV04218,100123,2024-12-01,Lumpsum,475643,Telangana,Verified
TXN12229,INV01290,100085,2024-10-23,SIP,49492,Gujarat,Verified
TXN12230,INV04314,100077,2024-04-06,Lumpsum,234144,Karnataka,Verified
TXN12231,INV04024,100087,2025-03-23,SIP,421731,Gujarat,Verified
TXN12232,INV01873,100125,2024-10-21,SIP,427023,Tamil Nadu,Verified
TXN12233,INV03101,100124,2024-05-23,Redemption,433325,Tamil Nadu,Verified
TXN12234,INV00769,100087,2025-02-15,SIP,493540,Telangana,Verified
TXN12235,INV01636,100042,2024-03-18,Lumpsum,496835,Maharashtra,Verified
TXN12236,INV03302,100057,2024-10-29,Redemption,55205,Tamil Nadu,Verified
TXN12237,INV04652,100058,2025-07-14,SIP,127112,Telangana,Verified
TXN12238,INV00346,100129,2025-03-05,SIP,24387,Karnataka,Verified
TXN12239,INV04631,100126,2024-12-28,SIP,165002,Delhi,Verified
TXN12240,INV02881,100125,2024-03-04,Lumpsum,480143,Gujarat,Verified
TXN12241,INV04025,100089,2024-12-16,SIP,2603,Tamil Nadu,Verified
TXN12242,INV04464,100089,2024-01-31,Lumpsum,462964,Telangana,Verified
TXN12243,INV04011,100088,2024-04-29,Lumpsum,289429,Telangana,Verified
TXN12244,INV00007,100047,2024-10-28,Lumpsum,481302,Tamil Nadu,Verified
TXN12245,INV01588,100086,2024-04-05,SIP,218989,Delhi,Verified
TXN12246,INV02725,100046,2024-08-26,SIP,197478,Delhi,Verified
TXN12247,INV00918,100119,2025-07-10,Lumpsum,112344,Tamil Nadu,Verified
TXN12248,INV03064,100089,2025-06-09,SIP,210051,Delhi,Verified
TXN12249,INV01881,100042,2024-08-10,Lumpsum,73614,Gujarat,Verified
TXN12250,INV04537,100051,2024-10-09,SIP,279172,Karnataka,Verified
TXN12251,INV02657,100050,2024-09-28,SIP,159951,Maharashtra,Verified
TXN12252,INV04527,100126,2024-06-26,SIP,126469,Telangana,Verified
TXN12253,INV01619,100050,2025-02-08,Lumpsum,25642,Tamil Nadu,Verified
TXN12254,INV00162,100037,2025-01-20,Redemption,489732,Maharashtra,Verified
TXN12255,INV04998,100124,2025-01-27,SIP,297851,Tamil Nadu,Verified
TXN12256,INV02468,100057,2024-05-23,SIP,133255,Maharashtra,Verified
TXN12257,INV04794,100080,2024-09-17,SIP,84498,Karnataka,Verified
TXN12258,INV02435,100077,2024-05-09,Redemption,45868,Delhi,Verified
TXN12259,INV00661,100079,2024-08-19,SIP,252417,Gujarat,Verified
TXN12260,INV04685,100085,2024-07-17,Lumpsum,265981,Maharashtra,Verified
TXN12261,INV03911,100128,2024-03-22,Lumpsum,209667,Delhi,Verified
TXN12262,INV02449,100063,2024-03-08,SIP,394471,Maharashtra,Verified
TXN12263,INV01190,100082,2024-09-02,SIP,104551,Gujarat,Verified
TXN12264,INV01129,100034,2024-09-18,SIP,146412,Delhi,Verified
TXN12265,INV02348,100084,2024-02-25,SIP,326190,Tamil Nadu,Verified
TXN12266,INV04805,100079,2025-03-07,SIP,246250,Maharashtra,Verified
TXN12267,INV04628,100040,2025-05-13,SIP,149036,Karnataka,Verified
TXN12268,INV03862,100046,2024-10-16,Redemption,471031,Karnataka,Verified
TXN12269,INV01886,100080,2024-04-02,SIP,87591,Tamil Nadu,Verified
TXN12270,INV01474,100079,2025-03-02,Redemption,115885,Telangana,Verified
TXN12271,INV01420,100034,2024-03-11,Lumpsum,91927,Gujarat,Verified
TXN12272,INV01370,100079,2025-02-13,SIP,6055,Delhi,Verified
TXN12273,INV00973,100048,2025-04-30,Lumpsum,178377,Karnataka,Verified
TXN12274,INV01201,100086,2025-02-02,Lumpsum,134444,Gujarat,Verified
TXN12275,INV00360,100128,2024-01-12,SIP,395287,Karnataka,Verified
TXN12276,INV00492,100129,2024-10-15,SIP,93173,Maharashtra,Verified
TXN12277,INV01749,100048,2025-03-08,Redemption,412598,Gujarat,Verified
TXN12278,INV03613,100082,2025-12-16,Redemption,55526,Telangana,Verified
TXN12279,INV04907,100033,2025-07-12,SIP,90878,Gujarat,Verified
TXN12280,INV01161,100089,2025-10-18,Lumpsum,232454,Tamil Nadu,Verified
TXN12281,INV01326,100063,2025-10-10,Redemption,350789,Tamil Nadu,Verified
TXN12282,INV01068,100078,2024-06-29,SIP,376826,Gujarat,Verified
TXN12283,INV01126,100085,2024-01-11,SIP,378264,Delhi,Verified
TXN12284,INV00765,100119,2025-03-21,SIP,485990,Delhi,Verified
TXN12285,INV03005,100086,2025-01-24,SIP,238509,Tamil Nadu,Verified
TXN12286,INV03813,100039,2024-09-01,Lumpsum,492777,Gujarat,Verified
TXN12287,INV01542,100034,2025-08-17,SIP,10573,Gujarat,Verified
TXN12288,INV04350,100086,2025-06-03,SIP,453922,Maharashtra,Verified
TXN12289,INV02327,100039,2024-06-12,Lumpsum,288049,Telangana,Verified
TXN12290,INV04552,100079,2024-12-25,SIP,353566,Gujarat,Verified
TXN12291,INV02506,100063,2025-02-16,SIP,164326,Gujarat,Verified
TXN12292,INV02112,100047,2025-12-29,SIP,189410,Maharashtra,Verified
TXN12293,INV00738,100050,2024-05-01,SIP,473672,Maharashtra,Verified
