investor_id,state,amount,age,gender,city_tier
INV03141,Delhi,2242468,64,Female,T30
INV03142,Delhi,2688711,55,Female,T30
INV03143,Gujarat,1720901,38,Female,B30
INV03144,Gujarat,1349630,65,Female,B30
INV03145,Gujarat,2091270,54,Male,B30
INV03146,Delhi,1551950,63,Male,T30
INV03147,Karnataka,2448505,32,Female,T30
INV03148,Karnataka,2820668,21,Female,T30
INV03149,Delhi,1760538,24,Male,T30
INV03150,Delhi,2205877,48,Female,T30
INV03151,Delhi,2645145,47,Male,T30
INV03152,Delhi,1306449,57,Female,T30
INV03153,Maharashtra,1103002,32,Female,T30
INV03154,Delhi,960065,30,Male,T30
INV03155,Maharashtra,1256846,31,Female,T30
INV03156,Maharashtra,1373954,30,Female,T30
INV03157,Delhi,1860353,55,Female,T30
INV03158,Delhi,2491778,61,Female,T30
INV03159,Maharashtra,1402892,39,Male,T30
INV03160,Tamil Nadu,1462035,39,Male,T30
INV03161,Gujarat,349470,33,Female,B30
INV03162,Maharashtra,1830689,70,Female,T30
INV03163,Tamil Nadu,516744,48,Male,T30
INV03164,Delhi,3039480,52,Female,T30
INV03165,Karnataka,1020049,25,Female,T30
INV03166,Tamil Nadu,1147097,32,Male,T30
INV03167,Karnataka,2045325,51,Female,T30
INV03168,Gujarat,2409097,35,Male,B30
INV03169,Delhi,1103232,27,Male,T30
INV03170,Gujarat,853043,66,Female,B30
INV03171,Gujarat,2309609,55,Male,B30
INV03172,Karnataka,460016,67,Female,T30
INV03173,Maharashtra,741892,44,Female,T30
INV03174,Delhi,944383,46,Male,T30
INV03175,Delhi,2467094,59,Male,T30
INV03176,Gujarat,917852,38,Male,B30
INV03177,Gujarat,564443,28,Male,B30
INV03178,Delhi,681209,43,Male,T30
INV03179,Maharashtra,1535832,49,Female,T30
INV03180,Karnataka,848865,60,Male,T30
INV03181,Gujarat,1945141,25,Female,B30
INV03182,Telangana,1306533,48,Female,B30
INV03183,Karnataka,1051927,24,Male,T30
INV03184,Gujarat,686644,61,Male,B30
INV03185,Tamil Nadu,1209943,51,Male,T30
INV03186,Delhi,1205490,49,Female,T30
INV03187,Gujarat,2418485,44,Female,B30
INV03188,Delhi,2769927,21,Female,T30
INV03189,Karnataka,1217781,59,Female,T30
INV03190,Gujarat,1487138,70,Female,B30
INV03191,Karnataka,1042302,57,Male,T30
INV03192,Delhi,1451538,23,Female,T30
INV03193,Tamil Nadu,1669521,50,Male,T30
INV03194,Maharashtra,1017597,69,Male,T30
INV03195,Delhi,2373481,58,Female,T30
INV03196,Delhi,1298897,38,Male,T30
INV03197,Gujarat,1287529,37,Male,B30
INV03198,Maharashtra,493031,60,Male,T30
INV03199,Tamil Nadu,565634,40,Male,T30
INV03200,Karnataka,1577261,38,Male,T30
INV03201,Tamil Nadu,1710377,46,Female,T30
INV03202,Tamil Nadu,1837976,25,Male,T30
INV03203,Telangana,1224968,44,Female,B30
INV03204,Delhi,1617303,28,Female,T30
INV03205,Gujarat,2526024,37,Male,B30
INV03206,Telangana,1981451,36,Male,B30
INV03207,Gujarat,1096745,58,Male,B30
INV03208,Delhi,2512199,39,Female,T30
INV03209,Karnataka,1807163,56,Male,T30
INV03210,Gujarat,1046611,44,Female,B30
INV03211,Telangana,181494,21,Female,B30
INV03212,Karnataka,1783113,25,Female,T30
INV03213,Karnataka,1169911,59,Male,T30
INV03214,Maharashtra,1256540,64,Male,T30
INV03215,Gujarat,604553,48,Male,B30
INV03216,Delhi,837783,64,Male,T30
INV03217,Delhi,876730,54,Male,T30
INV03218,Delhi,1176906,35,Male,T30
INV03219,Gujarat,1913032,35,Male,B30
INV03220,Tamil Nadu,736244,40,Female,T30
INV03221,Telangana,2103654,52,Male,B30
INV03222,Delhi,641684,32,Female,T30
INV03223,Karnataka,1424380,60,Male,T30
INV03224,Maharashtra,752310,47,Female,T30
INV03225,Delhi,1519648,59,Female,T30
INV03226,Karnataka,2108289,66,Female,T30
INV03227,Maharashtra,948954,70,Female,T30
INV03228,Gujarat,1633848,64,Female,B30
INV03229,Karnataka,738405,54,Male,T30
INV03230,Maharashtra,983296,55,Female,T30
INV03231,Karnataka,1127944,45,Female,T30
INV03232,Maharashtra,2237595,42,Female,T30
INV03233,Karnataka,2157987,58,Male,T30
INV03234,Gujarat,845930,37,Male,B30
INV03235,Telangana,1023342,70,Female,B30
INV03236,Gujarat,1004313,62,Female,B30
INV03237,Gujarat,1287089,60,Male,B30
INV03238,Maharashtra,382606,33,Female,T30
INV03239,Tamil Nadu,529921,67,Male,T30
INV03240,Karnataka,1508631,35,Male,T30
INV03241,Karnataka,1057117,28,Male,T30
INV03242,Telangana,2483679,34,Female,B30
INV03243,Maharashtra,1755601,24,Female,T30
INV03244,Telangana,1433282,53,Female,B30
INV03245,Delhi,999780,66,Male,T30
INV03246,Karnataka,800537,70,Male,T30
INV03247,Delhi,872136,35,Male,T30
INV03248,Maharashtra,2343447,58,Male,T30
INV03249,Tamil Nadu,2021599,60,Female,T30
INV03250,Gujarat,2026429,30,Female,B30
INV03251,Gujarat,2108642,66,Male,B30
INV03252,Tamil Nadu,1787316,40,Female,T30
INV03253,Tamil Nadu,2194369,38,Male,T30
INV03254,Delhi,1403767,50,Female,T30
INV03255,Delhi,826061,60,Male,T30
INV03256,Delhi,1267810,58,Male,T30
INV03257,Telangana,2621944,34,Female,B30
INV03258,Delhi,1420863,51,Female,T30
INV03259,Gujarat,890695,63,Male,B30
INV03260,Tamil Nadu,2800231,37,Male,T30
INV03261,Delhi,2250939,42,Male,T30
INV03262,Gujarat,1111188,24,Female,B30
INV03263,Delhi,2971268,64,Male,T30
INV03264,Gujarat,1140944,69,Male,B30
INV03265,Gujarat,2286594,40,Male,B30
INV03266,Delhi,1081999,47,Female,T30
INV03267,Maharashtra,3035882,69,Female,T30
INV03268,Delhi,1415498,61,Female,T30
INV03269,Gujarat,423265,58,Male,B30
INV03270,Gujarat,1677441,55,Female,B30
INV03271,Gujarat,610312,34,Female,B30
INV03272,Telangana,1936692,24,Female,B30
INV03273,Maharashtra,2851038,38,Male,T30
INV03274,Delhi,1125896,61,Male,T30
INV03275,Maharashtra,915087,61,Male,T30
INV03276,Delhi,1616131,23,Female,T30
INV03277,Gujarat,1447645,21,Female,B30
INV03278,Delhi,690532,37,Male,T30
INV03279,Karnataka,1164443,30,Male,T30
INV03280,Delhi,3506330,61,Female,T30
INV03281,Gujarat,1188298,32,Female,B30
INV03282,Tamil Nadu,2549308,43,Female,T30
INV03283,Karnataka,794434,64,Female,T30
INV03284,Tamil Nadu,752004,48,Female,T30
INV03285,Gujarat,1030128,63,Female,B30
INV03286,Gujarat,1568813,54,Female,B30
INV03287,Gujarat,1706556,46,Female,B30
INV03288,Gujarat,495393,59,Male,B30
INV03289,Karnataka,2219680,52,Female,T30
INV03290,Delhi,2108671,59,Female,T30
INV03291,Maharashtra,3244651,42,Male,T30
INV03292,Gujarat,1107854,61,Female,B30
INV03293,Delhi,1748520,48,Female,T30
INV03294,Delhi,2300252,70,Male,T30
INV03295,Maharashtra,349246,22,Female,T30
INV03296,Karnataka,2789194,46,Female,T30
INV03297,Maharashtra,2238889,54,Female,T30
INV03298,Telangana,1852315,45,Male,B30
INV03299,Delhi,1742788,51,Male,T30
INV03300,Karnataka,1311755,27,Male,T30
INV03301,Delhi,926505,32,Male,T30
INV03302,Gujarat,1168436,62,Female,B30
INV03303,Delhi,552150,32,Male,T30
INV03304,Telangana,365636,34,Male,B30
INV03305,Karnataka,1970816,36,Female,T30
INV03306,Delhi,1623569,48,Male,T30
INV03307,Tamil Nadu,449500,46,Female,T30
INV03308,Karnataka,1995696,26,Female,T30
INV03309,Maharashtra,1970080,60,Male,T30
INV03310,Delhi,1958523,26,Female,T30
INV03311,Telangana,828769,30,Female,B30
INV03312,Gujarat,1207235,51,Female,B30
INV03313,Telangana,2606899,55,Female,B30
INV03314,Maharashtra,946936,64,Male,T30
INV03315,Delhi,2797345,48,Male,T30
INV03316,Maharashtra,1393596,65,Male,T30
INV03317,Maharashtra,1005484,37,Female,T30
INV03318,Delhi,407810,42,Male,T30
INV03319,Delhi,1640776,22,Male,T30
INV03320,Gujarat,3427334,31,Male,B30
INV03321,Telangana,2721742,23,Male,B30
INV03322,Tamil Nadu,2928140,67,Male,T30
INV03323,Maharashtra,1915658,58,Female,T30
INV03324,Telangana,2269658,21,Female,B30
INV03325,Delhi,1551095,27,Male,T30
INV03326,Delhi,370754,63,Male,T30
INV03327,Delhi,1808620,42,Male,T30
INV03328,Telangana,1052535,70,Male,B30
INV03329,Delhi,903088,55,Female,T30
INV03330,Tamil Nadu,1207014,24,Female,T30
INV03331,Delhi,3141841,57,Female,T30
INV03332,Karnataka,1022641,25,Male,T30
INV03333,Telangana,2573940,60,Female,B30
INV03334,Delhi,1357387,21,Female,T30
INV03335,Gujarat,2361337,62,Male,B30
INV03336,Delhi,1931324,49,Male,T30
INV03337,Maharashtra,1074324,47,Female,T30
INV03338,Delhi,1309615,45,Female,T30
INV03339,Delhi,1852866,62,Female,T30
INV03340,Gujarat,1614407,69,Female,B30
INV03341,Delhi,1432988,56,Male,T30
INV03342,Tamil Nadu,2144681,62,Male,T30
INV03343,Delhi,686433,44,Male,T30
INV03344,Gujarat,914673,23,Female,B30
INV03345,Karnataka,1133656,23,Male,T30
INV03346,Karnataka,1776987,43,Male,T30
INV03347,Delhi,1215917,37,Female,T30
INV03348,Karnataka,1732925,55,Male,T30
INV03349,Delhi,673613,21,Female,T30
INV03350,Karnataka,903424,28,Male,T30
INV03351,Delhi,1550788,27,Female,T30
INV03352,Tamil Nadu,980547,64,Male,T30
INV03353,Telangana,876983,22,Female,B30
INV03354,Karnataka,847354,57,Male,T30
INV03355,Tamil Nadu,1534215,49,Male,T30
INV03356,Tamil Nadu,2364127,36,Female,T30
INV03357,Tamil Nadu,377148,40,Female,T30
INV03358,Maharashtra,1884678,29,Female,T30
INV03359,Gujarat,1965698,65,Male,B30
INV03360,Delhi,3329785,57,Male,T30
INV03361,Gujarat,878311,31,Female,B30
INV03362,Delhi,1474083,32,Male,T30
INV03363,Tamil Nadu,1863854,40,Male,T30
INV03364,Telangana,1145856,65,Male,B30
INV03365,Delhi,2095400,44,Male,T30
INV03366,Tamil Nadu,993652,21,Male,T30
INV03367,Maharashtra,440654,45,Female,T30
INV03368,Gujarat,966694,23,Male,B30
INV03369,Maharashtra,1921280,40,Male,T30
INV03370,Tamil Nadu,1979614,40,Female,T30
INV03371,Delhi,2181048,36,Female,T30
INV03372,Telangana,2509093,46,Male,B30
INV03373,Karnataka,192233,51,Female,T30
INV03374,Delhi,1165381,34,Female,T30
INV03375,Maharashtra,1823372,47,Female,T30
INV03376,Delhi,1958451,36,Female,T30
INV03377,Maharashtra,568705,57,Male,T30
INV03378,Delhi,1782693,53,Female,T30
INV03379,Gujarat,1690910,62,Male,B30
INV03380,Karnataka,1374655,65,Female,T30
INV03381,Karnataka,1772042,39,Male,T30
INV03382,Delhi,1769394,22,Female,T30
INV03383,Gujarat,1270654,40,Male,B30
INV03384,Maharashtra,1004875,25,Female,T30
INV03385,Tamil Nadu,2059964,64,Female,T30
INV03386,Karnataka,1308679,58,Female,T30
INV03387,Delhi,1310441,69,Female,T30
INV03388,Karnataka,1477087,58,Male,T30
INV03389,Karnataka,200497,54,Female,T30
INV03390,Delhi,1802596,61,Female,T30
INV03391,Gujarat,1770679,54,Female,B30
INV03392,Maharashtra,1240317,51,Male,T30
INV03393,Karnataka,638342,44,Female,T30
INV03394,Delhi,1404925,37,Male,T30
INV03395,Delhi,2612888,57,Male,T30
INV03396,Karnataka,1778661,37,Male,T30
INV03397,Tamil Nadu,724020,66,Female,T30
INV03398,Delhi,373399,38,Male,T30
INV03399,Gujarat,1826585,35,Male,B30
INV03400,Gujarat,905071,64,Female,B30
INV03401,Karnataka,1458675,23,Female,T30
INV03402,Delhi,2586058,67,Male,T30
INV03403,Maharashtra,1811495,33,Female,T30
INV03404,Gujarat,2191039,42,Male,B30
INV03405,Gujarat,710181,57,Female,B30
INV03406,Delhi,2250019,29,Male,T30
INV03407,Maharashtra,2275257,27,Male,T30
INV03408,Telangana,1718958,27,Male,B30
INV03409,Maharashtra,1447097,57,Male,T30
INV03410,Delhi,1190322,55,Female,T30
INV03411,Tamil Nadu,1846832,31,Male,T30
INV03412,Gujarat,1453459,52,Male,B30
INV03413,Gujarat,1915563,66,Male,B30
INV03414,Karnataka,2328340,58,Female,T30
INV03415,Tamil Nadu,569666,65,Male,T30
INV03416,Telangana,1141283,52,Female,B30
INV03417,Tamil Nadu,382783,54,Female,T30
INV03418,Delhi,956811,53,Female,T30
INV03419,Gujarat,408935,27,Male,B30
INV03420,Gujarat,1845554,49,Female,B30
INV03421,Karnataka,1678184,54,Female,T30
INV03422,Gujarat,867525,39,Female,B30
INV03423,Tamil Nadu,2846498,39,Female,T30
INV03424,Gujarat,1498077,32,Female,B30
INV03425,Gujarat,839828,35,Female,B30
INV03426,Karnataka,2156637,33,Male,T30
INV03427,Gujarat,1586499,57,Male,B30
INV03428,Telangana,1983789,69,Female,B30
INV03429,Delhi,871248,52,Female,T30
INV03430,Karnataka,455895,60,Female,T30
INV03431,Tamil Nadu,1815421,38,Female,T30
INV03432,Tamil Nadu,1082956,62,Female,T30
INV03433,Tamil Nadu,712816,41,Male,T30
INV03434,Gujarat,2361977,33,Female,B30
INV03435,Gujarat,1130599,32,Male,B30
INV03436,Maharashtra,1396000,21,Male,T30
INV03437,Delhi,767563,69,Male,T30
INV03438,Delhi,1526555,67,Male,T30
INV03439,Karnataka,651278,27,Female,T30
INV03440,Delhi,761934,28,Male,T30
INV03441,Delhi,1040703,69,Female,T30
INV03442,Gujarat,1072893,24,Male,B30
INV03443,Delhi,221056,70,Male,T30
INV03444,Tamil Nadu,1102981,65,Female,T30
INV03445,Delhi,2444620,55,Female,T30
INV03446,Delhi,2970233,25,Female,T30
INV03447,Delhi,2291938,30,Male,T30
INV03448,Delhi,1184611,31,Female,T30
INV03449,Maharashtra,1383419,70,Male,T30
INV03450,Delhi,1125239,32,Female,T30
INV03451,Gujarat,1530022,41,Female,B30
INV03452,Delhi,1194900,70,Female,T30
INV03453,Tamil Nadu,1255627,55,Female,T30
INV03454,Gujarat,554305,21,Female,B30
INV03455,Telangana,1131198,57,Female,B30
INV03456,Telangana,2498596,44,Male,B30
INV03457,Maharashtra,1338073,47,Female,T30
INV03458,Delhi,2130311,58,Male,T30
INV03459,Tamil Nadu,1380325,42,Female,T30
INV03460,Telangana,1134859,26,Female,B30
INV03461,Delhi,1004042,35,Male,T30
INV03462,Delhi,709993,30,Female,T30
INV03463,Delhi,1278895,29,Male,T30
INV03464,Gujarat,2033036,39,Female,B30
INV03465,Gujarat,2363945,61,Female,B30
INV03466,Gujarat,1681815,24,Male,B30
INV03467,Delhi,630777,59,Male,T30
INV03468,Delhi,1316209,28,Female,T30
INV03469,Maharashtra,2082640,25,Male,T30
INV03470,Gujarat,1244808,37,Female,B30
INV03472,Delhi,3054925,38,Male,T30
INV03473,Delhi,922273,38,Male,T30
INV03474,Delhi,725169,38,Female,T30
INV03475,Telangana,698305,60,Male,B30
INV03476,Karnataka,1389035,25,Female,T30
INV03477,Gujarat,1337955,42,Female,B30
INV03478,Tamil Nadu,1581004,59,Male,T30
INV03479,Tamil Nadu,986675,59,Male,T30
INV03480,Gujarat,631042,69,Female,B30
INV03481,Gujarat,1468166,63,Male,B30
INV03482,Karnataka,451294,46,Male,T30
INV03483,Telangana,2339866,56,Male,B30
INV03484,Gujarat,1419705,45,Female,B30
INV03485,Tamil Nadu,901633,64,Male,T30
INV03486,Karnataka,2515014,38,Female,T30
INV03487,Tamil Nadu,2476470,66,Male,T30
INV03488,Gujarat,1750329,62,Female,B30
INV03489,Maharashtra,1024001,22,Male,T30
INV03490,Tamil Nadu,1498489,24,Male,T30
INV03491,Maharashtra,1590296,68,Male,T30
INV03492,Gujarat,1209010,61,Male,B30
INV03493,Gujarat,1421748,27,Male,B30
INV03494,Gujarat,2111280,66,Female,B30
INV03495,Telangana,1348338,58,Female,B30
INV03496,Maharashtra,712383,31,Male,T30
INV03497,Delhi,1294974,27,Female,T30
INV03498,Delhi,637475,30,Female,T30
INV03499,Gujarat,1719490,23,Male,B30
INV03500,Telangana,1716966,22,Female,B30
INV03501,Delhi,1606933,49,Male,T30
INV03502,Delhi,2467045,23,Female,T30
INV03503,Karnataka,1455732,69,Female,T30
INV03504,Gujarat,2373334,39,Female,B30
INV03505,Delhi,264031,66,Male,T30
INV03506,Gujarat,1024338,59,Male,B30
INV03507,Tamil Nadu,1429981,45,Female,T30
INV03508,Gujarat,2105388,32,Male,B30
INV03509,Delhi,1812040,55,Female,T30
INV03510,Delhi,1498974,38,Male,T30
INV03511,Gujarat,816173,57,Female,B30
INV03512,Karnataka,854322,35,Female,T30
INV03513,Gujarat,1076512,52,Female,B30
INV03514,Delhi,762662,40,Female,T30
INV03515,Delhi,684271,36,Male,T30
INV03516,Maharashtra,1246309,59,Male,T30
INV03517,Delhi,2055176,47,Male,T30
INV03518,Gujarat,640948,34,Male,B30
INV03519,Delhi,879876,33,Female,T30
INV03520,Telangana,2155101,28,Female,B30
INV03521,Karnataka,555932,36,Female,T30
INV03522,Telangana,2500661,33,Male,B30
INV03523,Telangana,1202263,62,Male,B30
INV03524,Maharashtra,1071543,52,Male,T30
INV03525,Delhi,1071581,60,Male,T30
INV03526,Maharashtra,1302364,56,Male,T30
INV03527,Gujarat,1906710,54,Female,B30
INV03528,Gujarat,2045545,63,Female,B30
INV03529,Delhi,1103589,25,Male,T30
INV03530,Tamil Nadu,372095,55,Female,T30
INV03531,Delhi,1561638,67,Female,T30
INV03532,Karnataka,427324,54,Male,T30
INV03533,Maharashtra,2782901,33,Male,T30
INV03534,Telangana,1411279,70,Female,B30
INV03535,Karnataka,2203781,40,Male,T30
INV03536,Karnataka,1421773,47,Male,T30
INV03537,Gujarat,1757750,50,Male,B30
INV03538,Delhi,566443,63,Female,T30
INV03539,Karnataka,1320594,27,Female,T30
INV03540,Gujarat,1254619,65,Female,B30
INV03541,Telangana,1110846,45,Male,B30
INV03542,Delhi,1548535,36,Male,T30
INV03543,Tamil Nadu,774727,40,Male,T30
INV03545,Gujarat,2339045,36,Female,B30
INV03546,Gujarat,386466,27,Male,B30
INV03547,Delhi,635401,37,Male,T30
INV03548,Gujarat,948435,47,Female,B30
INV03549,Gujarat,2475419,50,Male,B30
INV03550,Karnataka,818040,43,Female,T30
INV03551,Karnataka,4289116,47,Male,T30
INV03552,Telangana,2231171,66,Female,B30
INV03553,Delhi,1522541,44,Female,T30
INV03554,Maharashtra,1442151,44,Female,T30
INV03555,Karnataka,75632,32,Male,T30
INV03556,Delhi,1490877,35,Male,T30
INV03557,Delhi,1955688,36,Male,T30
INV03558,Karnataka,819453,31,Female,T30
INV03559,Karnataka,1027115,53,Female,T30
INV03560,Karnataka,1317798,61,Male,T30
INV03561,Delhi,632791,64,Female,T30
INV03562,Karnataka,2640468,43,Female,T30
INV03563,Karnataka,657953,46,Female,T30
INV03564,Gujarat,1038446,37,Female,B30
INV03565,Delhi,434289,41,Male,T30
INV03566,Delhi,708746,50,Female,T30
INV03567,Maharashtra,1553523,58,Male,T30
INV03568,Delhi,1962881,34,Female,T30
INV03569,Delhi,991138,48,Male,T30
INV03570,Delhi,289141,50,Female,T30
INV03571,Delhi,672963,23,Female,T30
INV03572,Maharashtra,3058593,39,Female,T30
INV03573,Maharashtra,1650955,60,Female,T30
INV03574,Tamil Nadu,1086055,65,Female,T30
INV03575,Gujarat,1541666,52,Female,B30
INV03576,Gujarat,512546,58,Female,B30
INV03577,Delhi,1516125,59,Female,T30
INV03578,Tamil Nadu,2288419,58,Female,T30
INV03579,Karnataka,1187801,49,Male,T30
INV03580,Tamil Nadu,900527,43,Female,T30
INV03581,Maharashtra,969811,62,Male,T30
INV03582,Maharashtra,445556,48,Female,T30
INV03583,Delhi,1098993,62,Male,T30
INV03584,Maharashtra,17628,70,Male,T30
INV03585,Delhi,970325,63,Male,T30
INV03586,Telangana,2001220,47,Female,B30
INV03587,Maharashtra,2062350,64,Female,T30
INV03588,Maharashtra,2004110,65,Male,T30
INV03589,Maharashtra,2507044,31,Male,T30
INV03590,Gujarat,1152815,48,Female,B30
INV03591,Gujarat,2012547,46,Female,B30
INV03592,Tamil Nadu,1539743,42,Male,T30
INV03593,Delhi,791234,26,Male,T30
INV03594,Delhi,1199275,64,Male,T30
INV03595,Karnataka,3227391,25,Male,T30
INV03596,Delhi,858097,22,Female,T30
INV03597,Karnataka,1794418,50,Female,T30
INV03598,Maharashtra,1478373,24,Male,T30
INV03599,Delhi,820268,50,Male,T30
INV03600,Karnataka,1169128,64,Female,T30
INV03601,Tamil Nadu,2029560,45,Male,T30
INV03602,Delhi,736738,66,Female,T30
INV03603,Maharashtra,1526334,44,Female,T30
INV03604,Telangana,777218,40,Male,B30
INV03605,Delhi,2014000,40,Female,T30
INV03606,Delhi,2537558,40,Male,T30
INV03607,Maharashtra,1637297,37,Male,T30
INV03608,Gujarat,752884,47,Male,B30
INV03609,Gujarat,1218423,67,Female,B30
INV03610,Tamil Nadu,1444353,49,Male,T30
INV03611,Gujarat,2489897,68,Male,B30
INV03612,Gujarat,1192340,59,Female,B30
INV03613,Gujarat,665132,25,Male,B30
INV03614,Delhi,1467776,34,Male,T30
INV03615,Karnataka,493909,45,Female,T30
INV03616,Gujarat,1409436,49,Male,B30
INV03617,Tamil Nadu,2172779,64,Male,T30
INV03618,Delhi,713905,33,Male,T30
INV03619,Gujarat,1310088,31,Female,B30
INV03620,Gujarat,877644,64,Female,B30
INV03621,Maharashtra,1354219,42,Male,T30
INV03622,Telangana,2070401,61,Male,B30
INV03623,Gujarat,1413794,40,Female,B30
INV03624,Karnataka,185278,30,Male,T30
INV03625,Delhi,1379237,50,Male,T30
INV03626,Gujarat,1756658,55,Female,B30
INV03627,Delhi,1019652,57,Male,T30
INV03628,Gujarat,143392,44,Male,B30
INV03629,Gujarat,393980,68,Female,B30
INV03630,Gujarat,1561639,26,Male,B30
INV03631,Delhi,960825,23,Male,T30
INV03632,Delhi,2099257,48,Female,T30
INV03633,Karnataka,1110354,25,Male,T30
INV03634,Karnataka,1433564,25,Female,T30
INV03635,Delhi,1976965,61,Female,T30
INV03636,Gujarat,2111755,60,Female,B30
INV03637,Tamil Nadu,1474843,70,Female,T30
INV03638,Tamil Nadu,421711,66,Male,T30
INV03639,Delhi,1264872,41,Male,T30
INV03640,Gujarat,522174,64,Female,B30
INV03641,Maharashtra,1306375,47,Female,T30
INV03642,Karnataka,2222798,66,Male,T30
INV03643,Gujarat,1990757,56,Female,B30
INV03644,Karnataka,1700605,26,Male,T30
INV03645,Gujarat,537643,55,Male,B30
INV03646,Karnataka,2258276,57,Male,T30
INV03647,Delhi,1287588,40,Male,T30
INV03648,Telangana,2294666,63,Female,B30
INV03649,Delhi,2380303,50,Male,T30
INV03650,Maharashtra,1674596,52,Male,T30
INV03651,Gujarat,1800508,60,Male,B30
INV03652,Karnataka,1551821,66,Female,T30
INV03653,Maharashtra,1337910,23,Male,T30
INV03654,Gujarat,1043530,35,Male,B30
INV03655,Gujarat,3424471,48,Male,B30
INV03656,Delhi,2183702,56,Female,T30
INV03657,Delhi,1690123,53,Female,T30
INV03658,Gujarat,2039457,55,Male,B30
INV03659,Delhi,1138100,25,Female,T30
INV03660,Delhi,655462,41,Female,T30
INV03661,Maharashtra,2491635,51,Female,T30
INV03662,Tamil Nadu,1697982,22,Female,T30
INV03663,Delhi,1273936,60,Male,T30
INV03664,Gujarat,1504298,68,Male,B30
INV03665,Gujarat,1437153,25,Male,B30
INV03666,Delhi,2023671,47,Male,T30
INV03667,Gujarat,1962184,21,Male,B30
INV03668,Gujarat,1573765,47,Female,B30
INV03669,Karnataka,2293111,21,Female,T30
INV03670,Maharashtra,2257867,49,Female,T30
INV03671,Gujarat,837384,51,Male,B30
INV03672,Karnataka,2871454,34,Male,T30
INV03673,Gujarat,699675,41,Female,B30
INV03674,Delhi,2029904,37,Female,T30
INV03675,Gujarat,1371999,25,Male,B30
INV03676,Maharashtra,1399313,54,Male,T30
INV03677,Karnataka,670274,33,Female,T30
INV03678,Delhi,315985,44,Female,T30
INV03679,Tamil Nadu,1507073,48,Male,T30
INV03680,Delhi,1132552,54,Male,T30
INV03681,Delhi,900891,41,Female,T30
INV03682,Tamil Nadu,2962193,52,Male,T30
INV03683,Delhi,2675647,24,Male,T30
INV03684,Gujarat,817895,42,Male,B30
INV03685,Tamil Nadu,1813679,51,Male,T30
INV03686,Delhi,785969,39,Female,T30
INV03687,Telangana,2106432,68,Female,B30
INV03688,Delhi,876269,36,Male,T30
INV03689,Maharashtra,2440290,36,Male,T30
INV03690,Maharashtra,2601682,33,Female,T30
INV03691,Delhi,1683903,70,Male,T30
INV03692,Tamil Nadu,1898524,46,Male,T30
INV03693,Tamil Nadu,1863983,43,Female,T30
INV03694,Karnataka,1486177,36,Male,T30
INV03695,Delhi,727396,66,Female,T30
INV03696,Delhi,1929146,69,Female,T30
INV03697,Telangana,1109093,22,Female,B30
INV03698,Maharashtra,1805013,69,Female,T30
INV03699,Karnataka,844184,51,Male,T30
